CITATION,INSTRUMENT,Neutral Citation
"['[2009] IESC 48', '[2019] IEHC 251', '[2013] IESC 7', '[2013] 1 IR 470', '[2020] IEHC 143']","['European Arrest Warrant Act', 'Act of 2003', 'European Convention', 'ECHR', 'Framework Decision', 'Council Framework Decision', 'Misuse of Drugs Act', 'Firearms Act', 'Act of 1925', 'Extradition Act 1965', 'Act of 2003 26']",2020_IEHC_690
"['(Case C-627/19 PPU)', '[2020] IESC 12']","['European Arrest Warrant Act 2003', 'Act of 2003', 'Council Framework Decision', 'Framework Decision', 'European Convention', 'ECHR', 'Framework Decision 2002/584', 'CJEU', 'Criminal Justice (Theft and Fraud Offences) Act', 'Act of 2003:-']",2020_IEHC_517
['(Case C-327/18 PPU)'],"['European Arrest Warrant Act 2003', 'Act of 2003', 'Council Framework Decision', 'Framework Decision', 'European Convention', 'ECHR', 'Convention']",2020_IEHC_350
"['[2020 No.', '[2020] IESC 12']","['European Arrest Warrant Act 2003', 'Act of 2003', 'Council Framework Decision', 'Framework Decision', 'Criminal Justice (Theft and Fraud Offences) Act', 'European Convention', 'ECHR', 'Act of 2003\t 11', 'Act of 2003 13']",2021_IEHC_74
"['[2007] 3 IR 603', '[2005] IEHC 380', '2013 IESC 4', '[2017] IEHC 800', '[2018] IEHC 758', '[2020] IEHC 21', '[2018] 759', '[2019] IEHC 446', '[2008] 3 I.R. 795', '[2017] IECA 51', '[2017] IEHC 750']","['Immigration Act 1999', 'Dublin III Regulation', 'Refugee Act 1996', 'UN Convention', 'ECHR', 'Pakistan Penal Code', 'International Protection Act 2015', 'Act 1999', 'Immigration Act', 'International Protection Act', 'Act of 1996']",2021_IEHC_62
"['[2014] IEHC 270', '[2020] IESC 59', '(Application no.', '[2015/145 EXT] 60', '[2017/50 EXT] 73', '[2016] IEHC 796', '[2017] IEHC 419', '[2010] IESC 37', '[2016] IESC 17', '[2020] IESC 12', '[2015] IEHC 662', '[2019] IECA 278', '[2020] IEHC 77', '[2019] IESC 80', '[2018] IEHC 639', '[2018] IEHC 153', '41 § 2', '438 § 1', '(Application No.', '[2010] IESC 45']","['European Convention', 'Convention', 'European Arrest Warrant Act 2003', 'Act of 2003', 'EU Directive 2012/13', 'Misuse of Drugs Act', 'European Communities (Control of Drug Precursors) Regulations', 'Regulations of 2009', 'Public Order Act', 'Act of 1994', 'Criminal Code', 'Code of Criminal Procedure', 'Criminal Justice (Theft and Fraud Offences) Act', 'Criminal Law (Sexual Offences) Act', 'Council Framework Decision 2002/584', 'Council Framework Decision 2009/299/JHA', 'Framework Decision', '2002 Framework Decision', 'Act of 1997', 'Charter.', 'Polish Penal Code', 'Directive.', '2012 Directive', 'Framework Decision 2002/584', 'Journal of Laws 2019', 'Journal of Laws 2020', 'Code of Penal Procedure']",2021_IEHC_109
"['[2018 No.', '[2020] IEHC 517', '(Case C-627/19 PPU)', '[2020] IEHC 77']","['European Arrest Warrant Act 2003', 'Act of 2003', 'Criminal Justice (Theft and Fraud Offences) Act', 'Council Framework Decision', 'Framework Decision', 'Framework Decision 2002/584', 'CJEU', 'Directive 2012/13']",2021_IEHC_3
"['[2011] IEHC 197', '[2012] IESC 11', '[2012] 2 I.R. 266', '[2012] 13 I.L.R.M. 153', '[2013 No.', '670 J.R.]', '(Application to Third Countries and Amendment) and Extradition (Amendment) Act 2012', '[2014] IEHC 114', '[2014] IEHC 139', '[2015] IEHC 339', '[2018] IECA 130', '(Application no.', '[2018] IECA 76', 'and Case C221/17 Tjebbes v. Minister van Buitenlandse Zaken', 'in Case C-556/17 Alekszij Torubarov v. Bevándorlási és Menekültügyi Hivatal', '[2014] IEHC 31', '[1981] I.L.R.M. 113', '[2019] IESC 47', '[2019] IEHC 47', '[2019] 2 JIC 0405', '[2000] 3 I.R. 240', '[2016] IECA 48', '[2020] IECA 22', '[1965] I.R. 217', '328 US 654', '[1960] I.R. 239', '[2014] 3 I.R. 420', '[2017] 2 IR 43', '[2016] IEHC 514', '[1992] 2 I.R. 197', '[2016] 2 I.R. 403', '[1989] 1 QB 811', '[2003] 3 I.R. 623', '[1995] 3 I.R. 86', '[2015] IESC 53', '2 1965 IR 217', '2 IR  197', '015 IESC 57', '2 IR 43', '2008 3 IR 663', '[2017] FC 473', '[2000] 4 I.R. 412', '[1986] ILRM 225', '[1975] I.R. 398', '[2008] 3 I.R. 122', '[1975] IR 398', '[1997] 2 I.R. 291', '[1988] I.R. 724', '[2012] IESC 59', '[2012] 3 I.R. 297', '[2011] 4 I.R. 1', '[1970] I.R. 317', '2017 IESC 74', '3 IR 785', '1994 ELR 103:-']","['Irish Nationality and Citizenship Act', 'Act of 1956', '1956 Act', 'ECHR', 'Irish Nationality and Citizenship Act 1956', 'Irish Nationality and Citizenship Regulations 2002', 'Offences against the State Act 1939', 'Criminal Law Act 1976', 'Post Office (Amendment) Act 1951', '1939 Act', 'Extradition Act 1965', 'European Arrest Warrant', 'European Convention', 'of Human Rights Act 2003', '2003 Act', 'Human Rights 1948', 'Refugee Act 1996', 'Act of 1935', 'Re Solicitors Act', 'Garda Síochána (Discipline) Regulations 1971', 'Solicitors Act', 'Irish Constitution', 'Constitutional Review Group 1996 (Stationery Office, Dublin, 1996', 'Greyhound Industry Act 1958', 'British Nationality Act 1948', 'Status of Aliens Act 1918', 'BNSA of 1918', 'Charter)', 'Canadian citizenship (Citizenship Act', 'Amended Act', 'Citizenship Act', 'Fisheries Act', 'RSC 1985', 'Strengthening Canadian Citizenship Act', 'Status of Aliens Act 1914', '2002 Act', 'International Protection Act 2015', 'Constitution.']",2020_IESC_63
"['[2016] IEHC 379', '[2019] IECA 332', '[2006] IEHC 166', '[2016] IEHC 468', '[2008] IESC 25', '[2008] 3.I.R. 795', '[2013] IEHC 237', '[2000] 2 I.R. 360', '[1995] 2 I.L.R.M. 125', '[2006] IEHC] 177', '[2008] 3 I.R. 663', '[2008] 3 I.R. 79', '[2020] IESC 30', '[2020] IESC 35']","['Immigration Act 1999', '1999 Act', 'Refugee Act 1996', 'European Convention', 'Constitution.', 'Immigration Act 2000', 'ECHR', 'Convention', 'Act of 1999', '[Immigration Act']",2021_IECA_50
"['[2020 No.', '(Case C-327/18 PPU)', '[2018] IESC 47']","['European Arrest Warrant Act', 'Act of 2003', 'Council Framework Decision', 'Framework Decision', 'European Convention', 'ECHR', 'Act of 2003 11', 'Act of 2003 14', 'EU - UK Withdrawal Agreement 2019', 'Council Framework Decision 2002/584', 'European Arrest Warrant Act 2003', 'CJEU']",2021_IEHC_61
"['[2008] 4 I.R. 480', '[2014] 1 I.R. 720', '[2015] IESC 49', '[2009] IESC 48', '[2019] IEHC 250', '[2019] IEHC 68', '[2020] IEHC 316']","['European Arrest Warrant Act 2003', 'Criminal Code', 'Act of 2003', 'European Convention', 'Convention', 'Road Traffic Act 2010', 'Act of 2010', 'Criminal Justice and Public Order Act', 'Constitution and/or Article 2', 'ECHR 2016', 'Council Framework Decision 2002/58/JHA', 'Council Framework Decision 2009/299/JHA']",2020_IEHC_607
"['07 D 7897', '(2002/584/JHA)', '[2020] IEHC 77', '[1994] 3 IR 593', '[1986] IR 495', '[1999] 4 IR 364', '[2019] NICC 8', '[2017] 3 I.R. 562', '[2015] 3 IR 619', '[2007] IESC 21', '[2007] 3 IR 732', '[2011] IESC 48', '[2013] 4 IR 662', '[2016] IESC 25', '[2010] IESC 45', '[2019] IESC 80', '30 EHRR CD 57', '[1997] 3 IR 484']","['European Arrest Warrant Act 2003', 'Act of 2003', 'Explosive Substances Act 1883', 'Act of 1883', 'Council Framework Decision', 'Framework Decision', 'Criminal Jurisdiction Act 1975', 'Criminal Law (Jurisdiction) Act', 'Criminal Evidence (Northern Ireland) Order 1988', 'Criminal Evidence (NI) Order 1988', 'European Convention', 'Convention', 'Offences Against the State Act', '1984 Act', 'Act of 1984']",2020_IECA_341
"['[2020 No.', '[2012] 3 IR 297', '1 13', '1 14', '[2002] 2 IR 418', '[2019] IEHC 538', '[1986] IR 642', '[1970] IR 317', '[2011] IEHC 171', '(Case C-417/11)', '[2002] 2 I.R. 418', '[2002] 1 I.L.R.M. 401', '2 45', '[2012] IEHC 291', '[2010] 2 IR 701', '[2015] 3 IR 164', '[2018] 2 IR 542', '[2018] IEHC 631', '[1993] 1 IR 39', '(App.', '(2014) 58 EHRR 17', '[2015] I.R. 164', '[2021] IEHC 32', '[2001] 1 IR 190', '[2006] 2 IR 221', '[2013] 1 IR 247']","['International Protection Act 2015', 'Act of 2015', 'Democratic Republic of Congo', 'International Protection Act 2016', 'Art.8(1) ECHR', '2015 Act', 'Impugned Decision 11', 'Impugned Decision 5', 'International Protection 2015', 'European Convention', 'Act of 2004', 'Immigration Act 2004', '2004 Act', 'Act of 2015 and/or Art.8(1) ECHR', 'Immigration Act 1999', 'Freedom of Information Act 1997', 'Refugee Act 1996', 'Act of 1996', 'Criminal Justice (UN Convention Against Torture) Act 2000', 'ECHR', 'Criminal Justice (UN Convention against Torture) Act 2000', 'Act of 1999', 'Art.8 ECHR', '’ Art.8 ECHR', '1999 Act', 'Employment Permits (Amendment) Act 2014', 'Illegal Immigrants (Trafficking) Act 2000', 'Act of 2000', 'Gas Act 1976', 'Act of 1976']",2021_IEHC_82
"['[2018 No.', '[2020] IEHC 360', '[1986] 2 All ER 941', '[2006] IEHC 250', '(No.2)', '[2009] IEHC 510', '[2016] IEHC 646', '[2015] IESC 64', '[2015] IEHC 389', '[2008] UKHL 41']","['Illegal Immigrants (Trafficking) Act 2000', 'Persons) Regulations 2015', 'Immigration Act', 'Act of 2000', 'Employment Permits (Amendment) Act 2014', 'Dublin III Regulation', '1999 Act', 'Art.8 ECHR']",2020_IEHC_431
"['[2020 No.', '[2018] IESC 47', '(Case C-327/18 PPU)']","['Act of 2003', 'Council Framework Decision', 'Framework Decision', 'European Convention', 'ECHR', 'EU - UK Withdrawal Agreement 2019', 'European Arrest Warrant Act']",2021_IEHC_95
"['[2020] IEHC EXT THE', '[2019] IESC 80', '[2018] IEHC 584', '[2020] IESC 12']","['European Arrest Warrant Act 2003', 'Act of 2003', 'Council Framework Decision', 'Framework Decision', 'European Convention', 'ECHR', 'IV Criminal Code 256/08', 'Criminal Code', 'Act of 2003:-', '2003 Act']",2020_IEHC_519
"['[2020] IESC 000', '[2019] IECA 330', '[2018] IEHC 458', '[2011] UKUT 341', '[2012] INLR 53', '[2020] IESCDET 89', '[2010] 2 IR 701', '[2019] IEHC 566', 'OUP 2015) 64', '[2011] IEHC 488']","['Directive 2004/38/EC', 'Irish 2006 Regulations', '2006 Regulations', 'Directive.', '[United Kingdom]Immigration Rules', 'Citizens Directive', 'Citizens Directive.', 'Treaty of Versailles of 1919', 'Directive 2004/38']",2020_IESC_78
"['[2019 No.', '(Case C-423/12)', '[2019] IECA 232', '[2019] IEHC 883', '[2021] IECA 1', '(Case C-1/05)', '[2019] IEHC 521', '[2013] IEHC 424', '[2015] EWCA Civ.', '[2017] IEHC 800', '[2018] IEHC 458', '[2019] IEHC 487', '(Case C-109/01)', '[2009] EWCA Civ.', '[2019] IECA 330', '[2020] IESC 78', '[2009] EWCA Civ 1426].', '[2010] 2 IR 701', '[2009] IEHC 500', '[2015] EWCA Civ 1383', '[1991]  ECR  I-1273', '[2005] ECR I-1215', '(Case  C-423/12)']","['Citizens’ Rights Directive (Directive 2004/38', 'Persons) Regulations 2015', 'Directive 2004/38', 'Review Decision', 'European Communities (Free Movement of Persons) Regulations 2015', 'Directive 2004/38/EC', 'EU Treaty', 'Immigration Act 1999', 'European Convention', 'Citizens’ Rights Directive', 'EC (Free Movement of Persons) Regulations 2015', 'Citizen’s Rights Directive', 'Schengen States via Stockholm/Arlanda', 'Migrationsverket (Swedish Migration Agency)', 'Immigration Regulations', 'Citizens Directive', 'European and Economic Area) Regulations 2006', 'Citizens Rights Directive', '[United Kingdom] Immigration Rules', '2006 Regulations', 'European Union (Free Movement of Persons) Regulations 2015', 'Regulations of 2006', 'Regulations and Directive', ""Citizens' Rights Directive"", 'Initial Decision - \t‘Money', 'Directive 73/148/EEC', 'Treaty', 'Directive 73/148', 'test', 'Directive/Regulations']",2021_IEHC_17
"['[2019] IEHC 21', 'Review Decision 33', '[2019] IEHC 489', '[2002] 2 I.R. 418', '[2018] IESC 16', '[2018] 3 IR 326']","['Refugee Act 1996', 'International Protection Act 2015', '2015 Act', 'European Convention', 'ECHR', 'Review Decision', 'D.E.’s Convention']",2021_IEHC_40
"['[2018] IESC 42', '[2013] IEHC 216', '[2013] IEHC 290', '[2011] 1 I.R. 384', '[2012] IESC 16', '[2013] IEHC 62', '[2012] IEHC 575', '[1999] 1 AC 320', '[2014] IEHC 132', '[2006] IEHC 379', '[2007] IESC 21', '(Case C-278/16)', '[2009] NICty 5', '[2017] IEHC 598', '[2016] 2 I.L.R.M. 262', '[2012] 4 I.R. 147', '[2014] IEHC 320', '[2019] IECA 182', '[2008] IESC 38', '[2018] C-220/18 PPU', '(Case C-216/18)', '[2010] 3 I.R. 783', 'The CJEU']","['Lithuanian Criminal Code', 'European Arrest Warrant Act', 'Act of 2003', 'Council Framework Decision', 'Framework Decision', '2002 Framework Decision 6', 'European Arrest Warrant Act 2003', 'Act of 2003 7', 'Act of 2003  10', 'Act of 2003 11', 'Act of 2003 12', '2003 Act', 'EU Directive 2010/64', 'Act of 2003 17', 'Firearms Act', 'European Convention', 'Convention', 'Act of 2003 28', 'Criminal Procedure Code', 'Criminal Justice (Terrorist Offences) Act 2005', 'Criminal Justice (Miscellaneous Provisions) Act', 'Directive 2010/64', 'Translation Directive', 'European Directive', 'Framework Directive', 'Framework Decision 2002/584']",2020_IEHC_344
"['[2019 No.', '(Case C-571/17 PPU', '[2010] 1 IR 456']","['European Arrest Warrant Act 2003', 'Penal Code', 'Criminal Justice (Public Order) Act', 'Criminal Justice (Offences Relating to Information Systems) Act 2017', 'Criminal Justice (Theft and Fraud Offences) Act', 'Act of 2003', 'European Convention', 'Convention', 'Framework Decision', 'Framework Decision 2002/584', 'Framework Decision 2009/299', 'Act of 2003 31', 'Framework Decision/s.']",2020_IEHC_606
"['[2019 No.', '[2019] IEHC 367', '[2019] 5 JIC 1011', '[2020] IEHC 401', '[2020] 8 JIC 1701', '[2006] IEHC 250', '[2016] IEHC 222', '[2015] IEHC 383', '[2009] IEHC 510', '[2015] 4 I.R. 144', '[2016] IEHC 646', '[2016] 11 JIC 1404', '[2016] IEHC 544', '[2016] 10 JIC 1401', '[2019] IEHC 47', '[2019] 2 JIC 0405', '[2017] IESC 61', '[2018] 1 I.L.R.M. 109', '[2012] IESC 29', '[2012] 2 I.R. 570', '[2015] IESC 21', '[2004] IESC 97', '[2005] 2 I.R. 383', '[2005] 1 I.L.R.M. 321', '[1992] I.L.R.M. 674', '[2014] IESC 31', '[2019] IECA 360', '[2014] IEHC 159', '[1995] 2 I.R. 113', '[2009] IESC 5', '[2009] 3 I.R. 322', '[2000] IESC 16', '[2001] 1 I.L.R.M. 132', '3 14', '1 15', '[2012] IESC 49', '[2012] 3 I.R. 152', '[2017] IECA 284', '[2019] 1 I.R. 567', '[2006] IESC 44', '[2007] 2 I.R. 133', '28 USC s. 1291', '135 S.Ct.']","['1877 Act', 'Illegal Immigrants (Trafficking) Act 2000']",2020_IEHC_485
"['[2019 No.', '[2019] IEHC 367', '[2019] 5 JIC 1011', '[2020] IEHC 401', '[2020] 8 JIC 1701', '[2020] IEHC 485', '[2020] 10 JIC 1202', '[2020] IECA 22', '[2016] IEHC 462', '[2016] 7 JIC 2921', '2016 WJSC-HC 418', '[2019] IEHC 879']","['Civil Registration Act 2004', 'UN Convention', '2004 Act']",2021_IEHC_76
"['[2015] IEHC 664', '[2019] IEHC 126', '[2007] 3 IR 732', '[2012] IEHC 233', '[2014] IEHC 391', '[2008] 1 IR 699', '[2006] IEHC 379']","['European Arrest Warrant Act', 'Act of 2003', 'European Convention', 'ECHR', 'Council Framework Decision', 'Framework Decision', 'ECHR.', 'Council Framework Decision 2009/299/JHA', 'European Union (Consequential Provisions) Act']",2020_IEHC_515
"['[2018 No.', '[2015] 4 IR 535']","['Electoral (Amendment) Act 2014', 'Legal Services Regulation Act 2015']",2020_IECA_337
['[2020 No.'],"['European Arrest Warrant Act', 'Act of 2003', 'Criminal Justice (Theft and Fraud Offences) Act', 'Act of 2001', 'European Convention', 'ECHR']",2020_IEHC_692
"['[2015] IEHC 664', '[2019] IEHC 126']","['European Arrest Warrant Act 2003', 'Act of 2003', 'Criminal Justice (Theft and Fraud Offences) Act']",2020_IEHC_387
"['[2019] IEHC 730', '[2016] IECA 415', '[2018] IEHC 187', '[1970] IR 317', '[2020] IESCDET 43', '[2020] IESC 11', '[2018] EWCA Civ 383', '[2018] Imm AR 1015', '[2017] IESC 61', '[2018] 1 ILRM 109', '[2019] CSOH 77', '[2019] IEHC 891']","['International Protection Act 2015', '2015 Act', 'Criminal Law (Rape) (Amendment) Act 1990', 'Immigration Act 1999', '1999 Act', 'Procedures Directive', 'Refugee Convention', 'Act of 2015', 'Council Directive 2001/55', 'Council Directive 2004/83', 'Qualification Directive', 'Council Directive 2005/85', 'UN Convention', 'Status of Refugees of 1951', 'Irish Act', 'Qualifications Directive', 'Directive 2004/83/EC', ') Act 2019']",2020_IESC_62
"['[2020 No.', '[2020] IEHC 344', '[2012] IESC 37', '[2012] 4 I.R. 147', '[2014] IEHC 320', '[2016] IESC 17', '[2016] 2 I.L.R.M. 262', '[2019] IECA 182', '[2020] IESC 12', '[2012] IEHC 12', '[2020] IEHC 143', '[2020] ECHR 363']","['European Arrest Warrant Act', 'Act of 2003', 'European Convention', 'ECHR', 'Act of 2003 19', 'Road Traffic Act', 'Act of 1961', 'Framework Decision', 'Act of 2003:-', 'Act of 2003 42', 'Act of 2003 54']",2020_IEHC_699
"['[2020 No.', '(Application to Third Countries) (United Kingdom) Order 2020']","['European Arrest Warrant Act', 'Act of 2003', 'Criminal Justice (Theft and Fraud Offences) Act', 'European Convention', 'ECHR', 'Framework Decision', 'CJEU', 'European Arrest Warrant Act 2003', 'European Arrest Warrant', 'Amendment) Order 2020']",2021_IEHC_10
['[2015] 4 IR 535'],"['Electoral (Amendment) Act 2014', 'Legal Services Regulation Act 2015']",2020_IECA_310
['[2020] IESC 12'],"['RECORD NUMBER', 'European Arrest Warrant Act 2003', 'Act of 2003', 'Criminal Justice (Public Order) Act', 'Criminal Justice Act', 'Criminal Justice (Theft and Fraud Offences) Act', 'European Convention', 'ECHR', 'Framework Decision']",2020_IEHC_532
"['[2010] IEHC 386', '[2008] 3 IR 795', '[2007] 4 IR 309', '[2015] 3 IR 385', '[2018] IESC 16', '[2012] IEHC 394', '[2020] IESC 20']","['International Protection Act 2015', 'Act of 2015', '2015 Act', 'European Convention', 'Acts of 1999', 'Dublin III Regulation', 'Deportation Order  43']",2021_IEHC_100
"['[2018 No.', '[2020] IEHC 360', '[1986] 2 All ER 941', '[2006] IEHC 250', '(No.2)', '[2009] IEHC 510', '[2016] IEHC 646', '[2015] IESC 64', '[2015] IEHC 389', '[2008] UKHL 41']","['Illegal Immigrants (Trafficking) Act 2000', 'Persons) Regulations 2015', 'Immigration Act', 'Act of 2000', 'Employment Permits (Amendment) Act 2014', 'Dublin III Regulation', '1999 Act', 'Art.8 ECHR']",2020_IEHC_436
"['[2008] IESC 52', '[2008] 4 IR 480', '[2009] IESC 48', '[2016] IECA 90', '[1973] IR 223', '[2014] UKSC 23', '[2009] IEHC 159', '[2008] IEHC 53', '[2013] EWCA Crim 1', '[2012] IEHC 233']","['European Arrest Warrant Act 2003', 'Act of 2003', 'European Arrest Warrant Act', 'European Convention', 'ECHR', 'Council Framework Decision', 'Framework Decision', 'Criminal Code', 'Criminal Justice Act', 'Act of 1984', 'Act of 1999', 'Criminal Procedure (Scotland) Act', 'UK Bail Act', 'UK Proceeds of Crime Act', 'Act of 2003:-', 'Lisbon Treaty']",2020_IEHC_573
"['[2020 No.', '[2005] IESC 76', '[2005] 4 I.R. 260', '[2011] IESC 1', '[2011] 1 I.R. 384', '[2012] IESC 16', '[2012] 4 I.R. 1', '[2020] IEHC 318', '[2020] IEHC 344']","['European Arrest Warrant Act', 'Act of 2003', 'Council Framework Decision', 'Framework Decision', 'Criminal Justice (Theft and Fraud Offences) Act', 'European Convention', 'ECHR', 'Act of 2003 7', 'Convention', 'Act of 2003 14', 'Act of 2003 15']",2020_IEHC_695
[],"['Costs Application', 'Citizens Directive', 'Regulations of 2015']",2020_IESC_73
"['[2020] IEHC 143', '[2018] IESC 27', '[2018] 2 IR 357', '[2020] IESC 12', '(Application to Third Countries and Amendment) and Extradition (Amendment) Act']","['European Arrest Warrant Act 2003', 'Act of 2003', 'European Convention', 'Convention', 'Council Framework Decision', 'Framework Decision', 'European Arrest Warrant']",2020_IEHC_396
['[2020] IESC 59'],"['RECORD NUMBER 2020/5', 'European Arrest Warrant Act 2003', 'Act of 2003', '2002 Framework Decision']",2020_IEHC_569
"['[2012] IESC 16', '[2012] 4 IR 1', '[2017] IEHC 482', '[2020] IEHC 143', '[2012] IESC 37', '[2012] 4 I.R. 147', '[2012] 4 IR 147', '[2002] WJSC-SC 725', '[2002] 12 JIC 0201', '[2007] IEHC 15', '[2008] IESC 3', '[2008] 4 I.R. 42', '[1992] 1 I.R. 223', '[2012] 4 I.R. 1', '[2006] IESC 45', '[2006] 4 I.R. 88', '[1984] 1 IR 525', '[1987] IR 23', '[2003] UKHL 40', '[2004] 1 A.C. 816', '[2005] IEHC 189', '[1947] K.B. 842', '[1961] Ch.', '[2016] IESC 17', '[2016] 2 ILRM 262', '[2007] IESC 21', '[2007] 3 IR 732', '[2012] IEHC 233', '[2014] IEHC 391', '[2007] IESC 30', '[2008] 1 IR 699', '[2006] IEHC 379', '[2020] IESC 12']","['RECORD NUMBER 2019/377', 'European Arrest Warrant Act 2003', 'Act of 2003', 'Council Framework Decision', 'Framework Decision', 'Council Framework Decision 2009/299/JHA', 'European Convention', 'ECHR', 'Criminal Law (Extraterritorial Jurisdiction) Act', 'Act of 2019', 'Act of 2003 18', 'Act 2003', 'Act of 2003:-', 'Offences against the Person Act 1861', 'Offences Against the Person Act', 'State’ (s. 44', 'Interpretation Act', 'Act of 2005', 'Criminal Justice (Miscellaneous Provisions) Act 2009', 'Act of 2009', '2009 Act', '2005 Act', 'Interpretation Act 2005', 'Constitution of Ireland 1937', 'Criminal Law (Amendment) Act 1935', 'Convention', '2003 Act']",2020_IEHC_528
"['[2016] IEHC 297', '[2016] IESC 17', '[2020] IESC 12', '94 MacMenamin J.']","['European Arrest Warrant Act', 'Act of 2003', 'Council Framework Decision', 'Framework Decision', 'European Convention', 'ECHR', '2003 Act', 'European Union (Consequential Provisions) Act']",2020_IEHC_657
